[0,4,4,5] 0,0,0,0,110862,111905,0,0
[0,4,4,6] 0,0,0,0,110862,0,126520,0
[0,4,4,7] 0,0,0,0,110862,0,0,141116
[0,4,5,0] 125878,0,0,0,110971,0,0,0
[0,4,5,1] 0,111327,0,0,110971,0,0,0
[0,4,5,2] 0,0,125878,0,110971,0,0,0
[0,4,5,3] 0,0,0,140410,110971,0,0,0
[0,4,5,4] 0,0,0,0,238046,0,0,0
[0,4,5,5] 0,0,0,0,110971,96820,0,0
[0,4,5,6] 0,0,0,0,110971,0,111327,0
[0,4,5,7] 0,0,0,0,110971,0,0,125878
[0,4,6,0] 139345,0,0,0,111326,0,0,0
[0,4,6,1] 0,124879,0,0,111326,0,0,0
[0,4,6,2] 0,0,110453,0,111326,0,0,0
[0,4,6,3] 0,0,0,124879,111326,0,0,0
[0,4,6,4] 0,0,0,0,272723,0,0,0
[0,4,6,5] 0,0,0,0,111326,110453,0,0
[0,4,6,6] 0,0,0,0,111326,0,96010,0
[0,4,6,7] 0,0,0,0,111326,0,0,110453
[0,4,7,0] 154148,0,0,0,110039,0,0,0
[0,4,7,1] 0,139654,0,0,110039,0,0,0
[0,4,7,2] 0,0,125152,0,110039,0,0,0
[0,4,7,3] 0,0,0,110631,110039,0,0,0
[0,4,7,4] 0,0,0,0,395198,0,0,0
[0,4,7,5] 0,0,0,0,110039,125152,0,0
[0,4,7,6] 0,0,0,0,110039,0,110631,0
[0,4,7,7] 0,0,0,0,110039,0,0,96097
[0,5,0,0] 95663,0,0,0,0,0,0,0
[0,5,0,1] 0,110113,0,0,0,0,0,0
[0,5,0,2] 0,0,124550,0,0,0,0,0
[0,5,0,3] 0,0,0,138968,0,0,0,0
